model_name,feature_group,lag_window,hidden_size,lr,epochs,patience,batch_size,target,status,note,rmse,mae,directional_accuracy,sharpe,n_rows,n_features,seq_len,n_test_total,avg_epochs_trained,artifact_path
GRU,G1_price_only,64,32,0.001,20,10,64,target_h1,ok,,0.011218894273042679,0.007249675691127777,0.5264550264550265,-0.40652868313456697,5286,8,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_GRU_lag64_h32_lr0.001_e20_p10.pt
GRU,G2_price_technical,64,32,0.001,20,10,64,target_h1,ok,,0.011434012092649937,0.0072491061873734,0.5317460317460317,-0.2868784939469195,5286,17,64,378,18.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_GRU_lag64_h32_lr0.001_e20_p10.pt
GRU,G3_plus_breadth,64,32,0.001,20,10,64,target_h1,ok,,0.01146151963621378,0.007392191328108311,0.5343915343915344,0.2663818708644743,5286,24,64,378,19.333333333333332,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_GRU_lag64_h32_lr0.001_e20_p10.pt
GRU,G4_price_plus_sentiment,64,32,0.001,20,10,64,target_h1,ok,,0.011736446991562843,0.007934131659567356,0.46296296296296297,-0.8362251292367391,5286,36,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_GRU_lag64_h32_lr0.001_e20_p10.pt
GRU,G5_sentiment_only,64,32,0.001,20,10,64,target_h1,ok,,0.037706077098846436,0.017622793093323708,0.4894179894179894,-1.5701840937375873,5286,12,64,378,17.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G5_sentiment_only_GRU_lag64_h32_lr0.001_e20_p10.pt
LSTM,G1_price_only,64,32,0.001,20,10,64,target_h1,ok,,0.0110607435926795,0.007147838361561298,0.5079365079365079,-0.6031572488688484,5286,8,64,378,15.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_LSTM_lag64_h32_lr0.001_e20_p10.pt
LSTM,G2_price_technical,64,32,0.001,20,10,64,target_h1,ok,,0.010989036411046982,0.007306573446840048,0.47883597883597884,0.6327928737053868,5286,17,64,378,15.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_LSTM_lag64_h32_lr0.001_e20_p10.pt
LSTM,G3_plus_breadth,64,32,0.001,20,10,64,target_h1,ok,,0.010939735919237137,0.00706151407212019,0.5343915343915344,0.6475670374035309,5286,24,64,378,19.333333333333332,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_LSTM_lag64_h32_lr0.001_e20_p10.pt
LSTM,G4_price_plus_sentiment,64,32,0.001,20,10,64,target_h1,ok,,0.013351715169847012,0.008559766225516796,0.4708994708994709,-1.7511233756434579,5286,36,64,378,19.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_LSTM_lag64_h32_lr0.001_e20_p10.pt
LSTM,G5_sentiment_only,64,32,0.001,20,10,64,target_h1,ok,,0.01836211234331131,0.01065752748399973,0.4894179894179894,-1.5701840937375873,5286,12,64,378,13.333333333333334,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G5_sentiment_only_LSTM_lag64_h32_lr0.001_e20_p10.pt
PatchTST,G1_price_only,64,32,0.001,20,10,64,target_h1,ok,,0.010937744751572609,0.007097611203789711,0.5317460317460317,0.9963510094579672,5286,8,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_PatchTST_lag64_h32_lr0.001_e20_p10.pt
PatchTST,G2_price_technical,64,32,0.001,20,10,64,target_h1,ok,,0.011029255576431751,0.007388673722743988,0.5185185185185185,0.7731537525216867,5286,17,64,378,19.333333333333332,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_PatchTST_lag64_h32_lr0.001_e20_p10.pt
PatchTST,G3_plus_breadth,64,32,0.001,20,10,64,target_h1,ok,,0.011139826849102974,0.007353862281888723,0.5396825396825397,1.3417746068919576,5286,24,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_PatchTST_lag64_h32_lr0.001_e20_p10.pt
PatchTST,G4_price_plus_sentiment,64,32,0.001,20,10,64,target_h1,ok,,0.011986951343715191,0.008123797364532948,0.4497354497354497,-1.3690069416684902,5286,36,64,378,19.333333333333332,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_PatchTST_lag64_h32_lr0.001_e20_p10.pt
PatchTST,G5_sentiment_only,64,32,0.001,20,10,64,target_h1,ok,,0.02656172588467598,0.012351708486676216,0.48148148148148145,-1.788884209502873,5286,12,64,378,17.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G5_sentiment_only_PatchTST_lag64_h32_lr0.001_e20_p10.pt
Informer,G1_price_only,64,32,0.001,20,10,64,target_h1,ok,,0.011913402006030083,0.008368067443370819,0.47883597883597884,-0.28301438661208367,5286,8,64,378,17.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G1_price_only_Informer_lag64_h32_lr0.001_e20_p10.pt
Informer,G2_price_technical,64,32,0.001,20,10,64,target_h1,ok,,0.011135910637676716,0.007198278326541185,0.5291005291005291,-0.09415555182294529,5286,17,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G2_price_technical_Informer_lag64_h32_lr0.001_e20_p10.pt
Informer,G3_plus_breadth,64,32,0.001,20,10,64,target_h1,ok,,0.012003383599221706,0.007967703975737095,0.4603174603174603,-2.0344646977975653,5286,24,64,378,20.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G3_plus_breadth_Informer_lag64_h32_lr0.001_e20_p10.pt
Informer,G4_price_plus_sentiment,64,32,0.001,20,10,64,target_h1,ok,,0.011494089849293232,0.007697707042098045,0.5158730158730159,0.32587568283395424,5286,36,64,378,19.666666666666668,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G4_price_plus_sentiment_Informer_lag64_h32_lr0.001_e20_p10.pt
Informer,G5_sentiment_only,64,32,0.001,20,10,64,target_h1,ok,,0.0394083596765995,0.014930053614079952,0.49206349206349204,-1.5251697387327223,5286,12,64,378,15.0,artifacts\models\deep_preprocessed_sentiment\target_h1\target_h1_G5_sentiment_only_Informer_lag64_h32_lr0.001_e20_p10.pt
